id_hogar,ingreso_mensual,edad_jefe,escolaridad_anios,tamano_hogar,urbano,tiene_credito_hipotecario,gasto_vivienda,entidad
1280,15059.0,72.0,12.0,4,0,1,2319.0,Aguascalientes
1281,11452.0,29.0,8.0,3,1,0,3542.0,Chihuahua
1282,28177.0,46.0,11.0,4,1,1,7522.0,Chihuahua
1283,10377.0,26.0,10.0,3,1,1,2961.0,Tuxtla Gutiérrez
1284,6501.0,30.0,14.0,5,1,1,692.0,Tijuana
1285,2443.0,37.0,14.0,4,1,0,475.0,Zacatecas
1286,13249.0,50.0,14.0,3,1,0,5078.0,Chilpancingo
1287,11347.0,20.0,15.0,1,1,0,1799.0,Campeche
1288,26251.0,52.0,13.0,3,1,0,7812.0,Tepic
1289,4647.0,44.0,14.0,6,1,0,1991.0,Pachuca
1290,13021.0,27.0,9.0,2,1,0,4707.0,Tepic
1291,12640.0,37.0,13.0,2,1,0,4721.0,Pachuca
1292,6147.0,25.0,12.0,3,1,1,2723.0,Campeche
1293,8225.0,38.0,9.0,6,0,0,2630.0,Mérida
1294,39705.0,33.0,12.0,3,1,0,13194.0,Saltillo
1295,4562.0,50.0,10.0,4,0,0,962.0,Morelia
1296,31837.0,64.0,7.0,4,0,0,5478.0,Cancún
1297,26608.0,20.0,14.0,3,1,1,9499.0,Monterrey
1298,7939.0,52.0,10.0,8,0,0,1877.0,Campeche
1299,32409.0,40.0,7.0,4,1,0,10767.0,Villahermosa
1300,11011.0,50.0,13.0,3,1,0,2485.0,Puebla
1301,36640.0,44.0,9.0,4,0,1,5575.0,Durango
1302,9394.0,57.0,12.0,2,1,0,2673.0,Querétaro
1303,16450.0,24.0,4.0,2,1,0,5056.0,Guadalajara
1304,3338.0,36.0,15.0,5,1,1,668.0,Zacatecas
1305,14059.0,49.0,14.0,1,1,0,2333.0,Tuxtla Gutiérrez
1306,9554.0,34.0,13.0,3,1,1,3192.0,Reynosa
1307,11261.0,59.0,7.0,4,1,0,2743.0,Culiacán
1308,7064.0,62.0,12.0,1,1,1,1387.0,Saltillo
1309,40726.0,30.0,11.0,2,1,1,13474.0,Cuernavaca
1310,8557.0,44.0,10.0,3,1,0,2634.0,Villahermosa
1311,31420.0,43.0,5.0,5,0,1,2598.0,Villahermosa
1312,10169.0,26.0,11.0,3,1,1,1282.0,Monterrey
1313,10674.0,44.0,4.0,1,1,1,1551.0,Mérida
1314,18822.0,30.0,10.0,5,0,1,4995.0,Campeche
1315,15705.0,55.0,13.0,2,1,0,3490.0,Cuernavaca
1316,18749.0,37.0,5.0,4,1,0,5454.0,Pachuca
1317,3767.0,57.0,12.0,1,1,0,604.0,Toluca
1318,28841.0,27.0,4.0,2,1,0,4308.0,Hermosillo
1319,16357.0,37.0,14.0,4,1,0,5482.0,Chilpancingo
1320,32517.0,47.0,13.0,1,0,1,2786.0,Saltillo
1321,7851.0,41.0,22.0,5,1,0,1304.0,Tijuana
1322,21687.0,41.0,12.0,1,1,1,9471.0,León
1323,26233.0,46.0,11.0,2,1,0,7326.0,Campeche
1324,15678.0,49.0,11.0,2,0,0,2445.0,Cancún
1325,17397.0,49.0,3.0,1,1,1,5528.0,Chilpancingo
1326,7262.0,47.0,13.0,3,1,1,1774.0,León
1327,25259.0,47.0,3.0,6,1,1,4079.0,Puebla
1328,18092.0,36.0,11.0,1,1,1,4879.0,Culiacán
1329,12582.0,44.0,0.0,3,0,0,1943.0,Monterrey
1330,7694.0,48.0,10.0,4,1,0,2755.0,Colima
1331,28454.0,52.0,10.0,2,0,0,9112.0,Puebla
1332,34535.0,24.0,14.0,5,1,0,8657.0,Monterrey
1333,14718.0,36.0,15.0,4,1,0,3480.0,Tijuana
1334,12534.0,24.0,13.0,5,1,1,3502.0,Tijuana
1335,6831.0,36.0,10.0,1,1,0,1112.0,Pachuca
1336,8321.0,38.0,3.0,7,0,0,2980.0,Guadalajara
1337,3847.0,29.0,7.0,6,1,0,976.0,Pachuca
1338,7288.0,58.0,9.0,4,1,0,1844.0,Cancún
1339,5770.0,47.0,13.0,2,1,1,1378.0,Chihuahua
1340,11882.0,55.0,10.0,2,0,1,2276.0,La Paz
1341,4691.0,56.0,7.0,5,1,0,1464.0,Hermosillo
1342,5914.0,31.0,8.0,6,1,0,1137.0,Chilpancingo
1343,16103.0,39.0,13.0,7,1,0,5864.0,Guadalajara
1344,3831.0,35.0,12.0,2,0,0,630.0,Chilpancingo
1345,21556.0,32.0,7.0,4,1,1,4860.0,Chilpancingo
1346,4649.0,48.0,17.0,7,1,1,1378.0,Culiacán
1347,5965.0,20.0,9.0,4,1,0,1990.0,Veracruz
1348,8013.0,38.0,15.0,3,1,1,2060.0,Culiacán
1349,18379.0,34.0,9.0,5,1,0,2793.0,Tuxtla Gutiérrez
1350,6195.0,41.0,13.0,3,0,0,1764.0,Querétaro
1351,9713.0,56.0,7.0,1,1,0,1336.0,La Paz
1352,5953.0,41.0,13.0,5,1,0,1762.0,Aguascalientes
1353,27907.0,42.0,19.0,4,1,1,6108.0,Durango
1354,2524.0,28.0,12.0,3,1,0,751.0,Monterrey
1355,7316.0,36.0,7.0,3,1,0,2103.0,Cuernavaca
1356,21166.0,44.0,8.0,6,1,0,7299.0,Aguascalientes
1357,14324.0,37.0,14.0,3,1,1,3047.0,Veracruz
1358,6694.0,46.0,12.0,2,1,0,1717.0,Chilpancingo
1359,15884.0,44.0,6.0,5,1,1,4373.0,Morelia
1360,10540.0,31.0,15.0,2,1,1,1068.0,Monterrey
1361,10760.0,39.0,14.0,4,0,1,2415.0,Campeche
1362,23214.0,57.0,9.0,1,1,0,4307.0,Morelia
1363,5337.0,20.0,11.0,4,1,0,1661.0,San Luis Potosí
1364,26814.0,50.0,7.0,7,0,0,7065.0,San Luis Potosí
1365,17830.0,47.0,12.0,1,1,1,5782.0,Ciudad de México
1366,13679.0,35.0,11.0,5,1,0,3644.0,Cancún
1367,6638.0,50.0,13.0,5,1,0,1294.0,Tlaxcala
1368,28255.0,45.0,8.0,1,1,0,5386.0,Tuxtla Gutiérrez
1369,30912.0,34.0,10.0,5,0,0,12709.0,Aguascalientes
1370,9723.0,20.0,15.0,4,0,1,2948.0,Morelia
1371,15597.0,43.0,14.0,4,1,1,624.0,Veracruz
1372,14190.0,62.0,11.0,4,1,1,3012.0,Cancún
1373,10363.0,21.0,11.0,2,1,1,1530.0,Zacatecas
1374,7393.0,61.0,10.0,2,1,1,2672.0,Monterrey
1375,21328.0,60.0,9.0,5,1,0,9062.0,La Paz
1376,7847.0,49.0,10.0,5,0,0,1737.0,Tlaxcala
1377,23655.0,59.0,10.0,2,0,0,9287.0,Reynosa
1378,14147.0,41.0,13.0,4,1,0,2969.0,Cuernavaca
1379,24098.0,46.0,12.0,2,1,0,4546.0,Tijuana
1380,4523.0,35.0,12.0,2,1,1,831.0,Chilpancingo
1381,3425.0,20.0,19.0,3,0,1,1105.0,San Luis Potosí
1382,7653.0,21.0,3.0,3,1,0,1855.0,León
1383,12304.0,48.0,4.0,4,1,0,3152.0,Tijuana
1384,11990.0,42.0,11.0,1,1,1,3116.0,Monterrey
1385,6085.0,33.0,15.0,3,1,0,1353.0,San Luis Potosí
1386,25444.0,33.0,11.0,4,1,1,9229.0,Saltillo
1387,10628.0,62.0,6.0,5,1,0,1902.0,Chihuahua
1388,12330.0,51.0,17.0,3,1,1,2787.0,Morelia
1389,9960.0,39.0,13.0,5,0,0,2549.0,Chihuahua
1390,24543.0,53.0,8.0,9,0,1,2921.0,Hermosillo
1391,25127.0,48.0,14.0,2,1,0,8065.0,Culiacán
1392,20260.0,55.0,10.0,3,1,1,3926.0,Cuernavaca
1393,18660.0,53.0,10.0,4,1,1,1646.0,Tlaxcala
1394,5668.0,47.0,11.0,3,0,0,931.0,Reynosa
1395,23447.0,48.0,12.0,4,1,1,4561.0,Cancún
1396,13512.0,43.0,9.0,3,1,0,3460.0,Morelia
1397,8396.0,43.0,8.0,1,1,0,2239.0,Colima
1398,7516.0,35.0,11.0,2,1,0,1753.0,Puebla
1399,4370.0,64.0,11.0,1,0,0,1070.0,Ciudad de México
1400,12424.0,33.0,8.0,3,0,0,3261.0,Chihuahua
1401,29603.0,36.0,9.0,2,0,0,3808.0,Saltillo
1402,6645.0,58.0,13.0,2,1,0,2236.0,Pachuca
1403,6816.0,52.0,14.0,5,0,0,1350.0,Cuernavaca
1404,11329.0,28.0,10.0,7,1,1,3408.0,Chihuahua
1405,1098.0,49.0,12.0,2,0,0,153.0,Tijuana
1406,3077.0,34.0,15.0,1,0,0,356.0,Oaxaca
1407,10175.0,48.0,10.0,3,1,0,2696.0,Chihuahua
1408,12413.0,38.0,10.0,5,1,1,2440.0,Culiacán
1409,16272.0,43.0,11.0,3,1,1,4029.0,Pachuca
1410,23903.0,28.0,10.0,2,1,1,4698.0,Guadalajara
1411,6925.0,51.0,13.0,5,1,0,1418.0,Ciudad de México
1412,5089.0,50.0,12.0,3,1,0,1163.0,Oaxaca
1413,10243.0,32.0,14.0,3,0,1,1091.0,Querétaro
1414,13965.0,48.0,8.0,7,1,0,2376.0,Chilpancingo
1415,10738.0,42.0,9.0,1,1,0,1905.0,Cancún
1416,15044.0,75.0,14.0,2,0,0,3276.0,Hermosillo
1417,5351.0,66.0,12.0,6,1,1,604.0,Ciudad de México
1418,19733.0,61.0,8.0,4,1,0,6843.0,Tuxtla Gutiérrez
1419,20403.0,39.0,7.0,2,1,0,3690.0,La Paz
1420,8528.0,54.0,11.0,4,1,0,2265.0,Veracruz
1421,4533.0,37.0,10.0,7,0,0,1256.0,Veracruz
1422,5214.0,48.0,14.0,2,1,0,893.0,Cancún
1423,22130.0,51.0,7.0,3,0,1,8840.0,San Luis Potosí
1424,16923.0,44.0,14.0,1,1,1,3329.0,Cuernavaca
1425,29886.0,43.0,8.0,4,1,0,3781.0,Pachuca
1426,12880.0,44.0,13.0,5,1,1,3520.0,Oaxaca
1427,34569.0,39.0,5.0,3,0,0,10454.0,Chilpancingo
1428,14708.0,27.0,7.0,5,1,0,3150.0,Campeche
1429,6234.0,38.0,16.0,5,1,1,1127.0,Chihuahua
1430,3619.0,28.0,10.0,4,0,1,680.0,Campeche
1431,10818.0,44.0,12.0,5,1,1,3039.0,Tijuana
1432,7619.0,59.0,14.0,1,1,0,769.0,Durango
1433,3974.0,38.0,11.0,3,1,0,726.0,Tepic
1434,10921.0,29.0,14.0,1,1,1,1984.0,Saltillo
1435,13882.0,50.0,7.0,4,1,0,1966.0,Cancún
1436,12623.0,41.0,12.0,4,1,1,3762.0,Cuernavaca
1437,7154.0,32.0,9.0,4,1,1,421.0,Puebla
1438,10850.0,44.0,14.0,3,1,0,2975.0,Campeche
1439,6005.0,40.0,9.0,2,1,0,1215.0,Pachuca
1440,32400.0,53.0,11.0,3,0,0,11535.0,León
1441,15699.0,38.0,10.0,2,1,1,2553.0,Ciudad de México
1442,12869.0,48.0,7.0,8,1,0,3673.0,San Luis Potosí
1443,30213.0,42.0,13.0,5,1,1,6429.0,Tuxtla Gutiérrez
1444,24762.0,49.0,5.0,1,1,0,7257.0,Tlaxcala
1445,4830.0,40.0,13.0,6,1,0,914.0,Cuernavaca
1446,6421.0,20.0,3.0,1,1,0,1405.0,Durango
1447,4069.0,51.0,16.0,2,1,0,1503.0,Cuernavaca
1448,8374.0,24.0,12.0,4,1,0,2345.0,Villahermosa
1449,9774.0,37.0,12.0,1,0,0,2862.0,León
1450,10721.0,52.0,21.0,2,0,1,1830.0,Mérida
1451,3374.0,20.0,12.0,2,1,1,835.0,Tijuana
1452,33948.0,38.0,7.0,3,1,1,1358.0,Tijuana
1453,16384.0,31.0,19.0,5,1,1,1046.0,Hermosillo
1454,16379.0,29.0,9.0,1,1,0,2601.0,Tijuana
1455,8505.0,32.0,10.0,3,1,0,1794.0,Monterrey
1456,13481.0,59.0,9.0,4,1,0,3984.0,Oaxaca
1457,33625.0,37.0,9.0,4,0,1,5126.0,Durango
1458,16439.0,51.0,14.0,5,1,1,2572.0,Veracruz
1459,11090.0,25.0,14.0,3,0,0,1329.0,Guadalajara
1460,8087.0,40.0,13.0,2,1,0,1573.0,Villahermosa
1461,17696.0,34.0,6.0,5,1,0,2583.0,Colima
1462,24594.0,42.0,13.0,1,0,1,3194.0,Toluca
1463,7272.0,34.0,6.0,2,1,0,2065.0,Zacatecas
1464,20402.0,39.0,13.0,4,1,1,4677.0,La Paz
1465,14999.0,29.0,9.0,5,0,0,4925.0,Guadalajara
1466,8993.0,45.0,10.0,1,1,1,893.0,Toluca
1467,19393.0,38.0,6.0,1,1,0,5756.0,Zacatecas
1468,16567.0,40.0,10.0,3,1,1,4158.0,Villahermosa
1469,7689.0,29.0,5.0,4,1,0,1529.0,Pachuca
1470,8374.0,57.0,10.0,4,1,0,2304.0,Veracruz
1471,19188.0,37.0,8.0,2,1,0,5409.0,Morelia
1472,11983.0,44.0,12.0,4,1,1,2686.0,Zacatecas
1473,8402.0,45.0,7.0,4,1,0,2532.0,Morelia
1474,23250.0,35.0,12.0,6,1,1,9300.0,Colima
1475,13944.0,37.0,7.0,4,0,1,4255.0,Puebla
1476,18307.0,36.0,18.0,3,1,1,6513.0,Oaxaca
1477,9949.0,58.0,9.0,5,1,1,2979.0,Oaxaca
1478,45214.0,44.0,14.0,5,1,1,13063.0,Oaxaca
1479,11312.0,43.0,13.0,4,1,0,1269.0,Tijuana
1480,13648.0,42.0,19.0,4,1,1,2862.0,La Paz
1481,10734.0,28.0,15.0,3,0,1,2402.0,Tepic
1482,15294.0,38.0,11.0,4,0,1,3488.0,Pachuca
1483,11547.0,48.0,22.0,3,0,0,2826.0,Hermosillo
1484,8187.0,57.0,7.0,2,1,0,833.0,Pachuca
1485,21176.0,41.0,8.0,5,1,1,2384.0,Reynosa
1486,42422.0,49.0,15.0,5,1,1,19022.0,Cuernavaca
1487,17939.0,20.0,10.0,2,1,0,4117.0,Villahermosa
1488,5644.0,30.0,8.0,5,1,0,1635.0,Tijuana
1489,15487.0,45.0,9.0,1,1,1,2814.0,Cuernavaca
1490,13499.0,31.0,11.0,4,1,1,2349.0,Colima
1491,12825.0,23.0,11.0,3,1,1,2263.0,Monterrey
1492,11231.0,44.0,9.0,4,0,0,3730.0,León
1493,15883.0,39.0,13.0,1,1,1,3288.0,Hermosillo
1494,8117.0,48.0,11.0,3,1,1,2657.0,Tuxtla Gutiérrez
1495,25790.0,42.0,9.0,4,1,1,1830.0,Pachuca
1496,38124.0,49.0,0.0,3,0,1,8944.0,San Luis Potosí
1497,6004.0,25.0,15.0,4,1,0,1032.0,Ciudad de México
1498,6462.0,55.0,10.0,3,1,1,1834.0,Hermosillo
1499,7340.0,61.0,8.0,2,0,1,2216.0,Zacatecas
1500,4646.0,20.0,12.0,3,1,0,921.0,Colima
1501,17890.0,33.0,8.0,5,0,0,4427.0,Mérida
1502,2423.0,59.0,4.0,1,1,0,530.0,La Paz
1503,31343.0,57.0,11.0,6,1,0,6910.0,Guadalajara
1504,8137.0,34.0,10.0,5,1,0,2204.0,Puebla
1505,7659.0,51.0,11.0,6,1,0,1880.0,Villahermosa
1506,12367.0,50.0,8.0,3,1,1,3569.0,León
1507,13933.0,27.0,17.0,4,0,0,3539.0,Morelia
1508,10322.0,54.0,20.0,4,1,0,3141.0,La Paz
1509,9563.0,47.0,10.0,7,1,0,2078.0,Chilpancingo
1510,9607.0,54.0,6.0,3,1,1,1335.0,Villahermosa
1511,5549.0,23.0,9.0,1,1,1,1754.0,La Paz
1512,25289.0,36.0,7.0,2,1,0,5819.0,Veracruz
1513,6831.0,25.0,9.0,5,1,0,1575.0,Puebla
1514,7614.0,57.0,11.0,5,1,0,2206.0,Zacatecas
1515,30495.0,52.0,10.0,3,1,0,7337.0,Colima
1516,3021.0,44.0,12.0,3,1,1,835.0,Pachuca
1517,4823.0,20.0,9.0,4,1,0,425.0,Toluca
1518,23903.0,44.0,8.0,3,1,1,7583.0,Puebla
1519,3934.0,68.0,13.0,1,1,1,833.0,Tepic
1520,6300.0,37.0,15.0,2,1,0,1725.0,Guadalajara
1521,11161.0,37.0,3.0,3,1,1,2180.0,Colima
1522,5834.0,33.0,18.0,4,1,0,1140.0,Mérida
1523,9536.0,47.0,18.0,7,1,1,2801.0,La Paz
1524,9976.0,40.0,10.0,3,1,1,2780.0,Mérida
1525,9656.0,43.0,10.0,2,1,1,2651.0,Ciudad de México
1526,6688.0,56.0,12.0,5,1,1,2216.0,Ciudad de México
1527,12036.0,46.0,8.0,6,1,0,2511.0,Culiacán
1528,12667.0,30.0,8.0,5,1,1,2631.0,Campeche
1529,18799.0,53.0,10.0,5,1,0,4000.0,Aguascalientes
1530,11180.0,66.0,16.0,2,1,1,3094.0,León
1531,20809.0,35.0,6.0,5,1,1,8443.0,Tijuana
1532,10167.0,54.0,15.0,2,1,0,2135.0,León
1533,9726.0,31.0,7.0,6,1,0,1667.0,Campeche
1534,6903.0,27.0,16.0,5,1,0,2183.0,Colima
1535,10706.0,37.0,9.0,4,1,1,2493.0,Hermosillo
1536,8850.0,36.0,5.0,4,1,0,1805.0,Ciudad de México
1537,9294.0,26.0,14.0,2,1,1,839.0,Saltillo
1538,7273.0,54.0,11.0,2,0,0,1197.0,Reynosa
1539,3329.0,35.0,6.0,5,1,0,829.0,Zacatecas
1540,7173.0,46.0,13.0,1,1,1,2315.0,Hermosillo
1541,8421.0,40.0,11.0,4,1,0,2421.0,Monterrey
1542,36948.0,42.0,12.0,4,1,1,13115.0,Tepic
1543,19830.0,42.0,14.0,5,1,1,4898.0,Pachuca
1544,5227.0,20.0,5.0,4,0,0,1438.0,Reynosa
1545,9780.0,39.0,11.0,3,1,0,2368.0,Querétaro
1546,13476.0,44.0,18.0,2,0,1,3903.0,La Paz
1547,9895.0,45.0,15.0,5,0,0,2642.0,Tuxtla Gutiérrez
1548,23880.0,63.0,7.0,6,1,1,5281.0,Colima
1549,6030.0,26.0,22.0,6,0,0,1107.0,Tlaxcala
1550,3517.0,30.0,15.0,5,1,1,683.0,Tuxtla Gutiérrez
1551,18898.0,34.0,7.0,3,0,1,4259.0,Guadalajara
1552,5527.0,60.0,10.0,2,1,0,1358.0,Campeche
1553,21197.0,58.0,12.0,2,0,1,7916.0,Chilpancingo
1554,9800.0,47.0,19.0,4,1,0,1961.0,Toluca
1555,7309.0,28.0,16.0,5,0,1,2101.0,Hermosillo
1556,8971.0,27.0,10.0,3,1,0,2083.0,Monterrey
1557,5707.0,44.0,8.0,3,1,0,1208.0,Pachuca
1558,10893.0,34.0,15.0,6,1,0,4281.0,Mérida
1559,11311.0,39.0,6.0,2,1,1,2138.0,Campeche
1560,9986.0,35.0,13.0,1,1,1,1663.0,Tuxtla Gutiérrez
1561,23517.0,47.0,12.0,3,1,0,7599.0,Ciudad de México
1562,22837.0,20.0,6.0,3,1,0,8796.0,Tuxtla Gutiérrez
1563,13006.0,45.0,8.0,6,1,0,3253.0,Cuernavaca
1564,10979.0,46.0,8.0,1,1,1,2615.0,León
1565,12238.0,32.0,16.0,2,1,0,1827.0,Durango
1566,6102.0,33.0,15.0,4,0,0,1376.0,Puebla
1567,31409.0,43.0,14.0,5,1,1,6036.0,Campeche
1568,16715.0,45.0,13.0,6,1,1,3474.0,Campeche
1569,10084.0,55.0,5.0,4,1,1,2995.0,Morelia
1570,32243.0,24.0,13.0,4,1,0,5692.0,Mérida
1571,6600.0,38.0,14.0,3,1,0,2744.0,Monterrey
1572,7061.0,23.0,10.0,2,1,0,2043.0,San Luis Potosí
1573,6049.0,28.0,8.0,4,1,1,1144.0,Pachuca
1574,5930.0,20.0,13.0,5,1,0,875.0,Chilpancingo
1575,2716.0,27.0,14.0,1,1,0,483.0,Puebla
1576,6406.0,44.0,18.0,2,1,0,1335.0,Pachuca
1577,4333.0,27.0,14.0,6,0,0,965.0,Morelia
1578,18218.0,41.0,10.0,3,1,0,4984.0,Aguascalientes
1579,37674.0,51.0,10.0,5,1,1,11149.0,Monterrey
1580,18123.0,25.0,9.0,2,1,1,4295.0,Campeche
1581,28165.0,44.0,14.0,5,1,1,7039.0,Culiacán
1582,63564.0,28.0,10.0,3,1,0,25021.0,Villahermosa
1583,8999.0,42.0,12.0,5,1,1,3130.0,Mérida
1584,3157.0,21.0,7.0,4,1,0,868.0,Mérida
1585,3146.0,51.0,15.0,2,0,0,594.0,Saltillo
1586,3305.0,61.0,13.0,3,1,0,614.0,Hermosillo
1587,6009.0,63.0,13.0,5,1,1,1227.0,Durango
1588,12824.0,46.0,16.0,6,1,0,3491.0,Cuernavaca
1589,11682.0,47.0,9.0,4,1,1,2314.0,Zacatecas
1590,26014.0,50.0,7.0,1,1,0,5734.0,Saltillo
1591,4674.0,47.0,12.0,2,1,1,1187.0,Tlaxcala
1592,13634.0,32.0,13.0,2,0,1,1409.0,Ciudad de México
1593,7867.0,49.0,11.0,5,1,0,2959.0,Monterrey
1594,10419.0,20.0,11.0,5,1,0,1673.0,Toluca
1595,2037.0,44.0,11.0,1,1,0,452.0,Veracruz
1596,9732.0,20.0,6.0,3,1,0,763.0,Cuernavaca
1597,21150.0,39.0,11.0,10,1,0,3770.0,Cancún
1598,10704.0,20.0,10.0,2,1,0,2964.0,Chilpancingo
1599,5699.0,20.0,9.0,1,0,0,1571.0,Puebla
1600,11709.0,39.0,13.0,6,0,1,3965.0,Chilpancingo
1601,17328.0,38.0,16.0,1,1,1,4940.0,Tepic
1602,4541.0,58.0,14.0,1,1,0,1827.0,Cuernavaca
1603,16393.0,42.0,11.0,5,1,0,3585.0,Mérida
1604,13734.0,41.0,16.0,3,1,1,4019.0,Tepic
1605,10928.0,39.0,10.0,1,0,0,2136.0,Chilpancingo
1606,6958.0,20.0,5.0,1,1,1,1522.0,Guadalajara
1607,25292.0,68.0,13.0,3,1,1,1268.0,Reynosa
1608,30871.0,38.0,5.0,2,0,0,6396.0,Hermosillo
1609,27488.0,20.0,16.0,4,0,1,10727.0,Ciudad de México
1610,6339.0,48.0,10.0,4,1,0,1317.0,Cuernavaca
1611,19941.0,46.0,16.0,3,0,0,6197.0,Mérida
1612,22926.0,35.0,12.0,5,1,0,5253.0,Veracruz
1613,11049.0,40.0,13.0,5,1,0,1999.0,Culiacán
1614,18462.0,26.0,9.0,6,0,0,3460.0,Durango
1615,16254.0,37.0,10.0,2,1,1,2752.0,Tuxtla Gutiérrez
1616,28596.0,29.0,11.0,5,1,1,6261.0,Pachuca
1617,7853.0,40.0,9.0,1,1,1,1532.0,Saltillo
1618,9290.0,20.0,9.0,4,1,0,1004.0,Cuernavaca
1619,13538.0,32.0,8.0,5,1,1,3526.0,Veracruz
1620,9329.0,52.0,7.0,4,1,1,2793.0,Ciudad de México
1621,14624.0,39.0,18.0,2,1,1,1072.0,Tuxtla Gutiérrez
1622,42660.0,20.0,11.0,4,0,1,15150.0,Pachuca
1623,9879.0,33.0,12.0,5,0,0,3148.0,Morelia
1624,8580.0,36.0,10.0,1,0,1,2459.0,Chilpancingo
1625,49068.0,55.0,11.0,2,1,1,14502.0,Monterrey
1626,6163.0,36.0,14.0,6,1,1,1561.0,Aguascalientes
1627,8157.0,33.0,13.0,1,0,0,1672.0,Veracruz
1628,30356.0,48.0,9.0,4,1,1,7131.0,Guadalajara
1629,7987.0,27.0,6.0,1,1,0,992.0,Oaxaca
1630,6491.0,64.0,12.0,2,1,0,1292.0,Tuxtla Gutiérrez
1631,5267.0,32.0,8.0,1,1,0,959.0,Ciudad de México
1632,17491.0,50.0,10.0,2,0,1,4296.0,Ciudad de México
1633,12236.0,45.0,5.0,2,1,0,3630.0,Culiacán
1634,14510.0,29.0,6.0,3,1,0,5610.0,Chilpancingo
1635,18096.0,39.0,6.0,5,0,1,4451.0,Tuxtla Gutiérrez
1636,20212.0,34.0,8.0,6,1,0,4580.0,Tijuana
1637,13867.0,38.0,6.0,5,1,1,3197.0,Chihuahua
1638,17339.0,59.0,7.0,5,0,0,3645.0,Chilpancingo
1639,16180.0,31.0,12.0,1,0,0,5117.0,Ciudad de México
1640,8873.0,46.0,7.0,1,0,0,1875.0,Monterrey
1641,32176.0,66.0,15.0,3,1,1,5919.0,Durango
1642,8598.0,46.0,3.0,4,1,0,1974.0,Monterrey
1643,11361.0,56.0,18.0,3,1,0,2327.0,Durango
1644,16341.0,54.0,12.0,4,0,0,5199.0,Oaxaca
1645,12652.0,55.0,13.0,6,1,1,2743.0,Saltillo
1646,7683.0,37.0,16.0,4,0,0,1532.0,León
1647,9728.0,28.0,14.0,3,1,0,1475.0,Tijuana
1648,20296.0,64.0,7.0,4,1,1,5347.0,Zacatecas
1649,22087.0,32.0,7.0,3,1,1,6140.0,Pachuca
1650,22697.0,31.0,10.0,2,1,1,4923.0,Mérida
1651,12607.0,23.0,13.0,1,1,1,3787.0,Monterrey
1652,7199.0,56.0,9.0,3,1,1,1505.0,León
1653,12239.0,34.0,9.0,5,1,0,3309.0,San Luis Potosí
1654,12378.0,51.0,12.0,5,0,0,2639.0,Campeche
1655,21009.0,60.0,5.0,2,1,1,7638.0,Veracruz
1656,7214.0,37.0,9.0,4,1,0,2114.0,Chilpancingo
1657,9693.0,31.0,13.0,4,1,1,1678.0,San Luis Potosí
1658,20290.0,33.0,12.0,4,1,0,3125.0,Campeche
1659,26617.0,30.0,12.0,5,1,1,6577.0,Reynosa
1660,6483.0,58.0,11.0,5,1,1,1051.0,Monterrey
1661,23078.0,43.0,9.0,8,0,0,7879.0,Villahermosa
1662,8406.0,30.0,15.0,2,1,0,2172.0,Tijuana
1663,6666.0,38.0,12.0,3,0,0,1315.0,Culiacán
1664,16488.0,29.0,16.0,6,1,0,4040.0,Chilpancingo
1665,5027.0,30.0,10.0,5,1,0,940.0,Cancún
1666,6322.0,44.0,3.0,4,1,0,813.0,Monterrey
1667,9323.0,25.0,15.0,5,1,1,3082.0,Villahermosa
1668,21154.0,30.0,13.0,6,1,0,5445.0,Querétaro
1669,21693.0,45.0,8.0,3,1,1,5330.0,Villahermosa
1670,17755.0,28.0,9.0,2,1,0,3408.0,Mérida
1671,10792.0,46.0,8.0,5,0,1,1806.0,Tijuana
1672,2412.0,24.0,10.0,1,1,0,223.0,Puebla
1673,4930.0,56.0,16.0,3,0,0,1811.0,Querétaro
1674,12410.0,43.0,14.0,1,0,0,2961.0,San Luis Potosí
1675,19775.0,40.0,3.0,4,1,0,6357.0,Reynosa
1676,15531.0,50.0,11.0,2,1,0,4439.0,Culiacán
1677,10482.0,36.0,17.0,7,0,0,2086.0,Tlaxcala
1678,21798.0,45.0,13.0,4,1,1,6003.0,Chihuahua
1679,10102.0,20.0,10.0,5,1,0,1376.0,Cancún
1680,28630.0,42.0,19.0,1,1,0,7546.0,Pachuca
1681,24547.0,26.0,14.0,7,1,0,5957.0,León
1682,6308.0,61.0,11.0,5,1,0,1351.0,León
1683,13822.0,44.0,2.0,1,0,0,4774.0,Reynosa
1684,6303.0,30.0,12.0,3,1,0,762.0,La Paz
1685,15381.0,50.0,16.0,1,1,1,1988.0,Veracruz
1686,13189.0,36.0,12.0,3,1,1,1807.0,Cancún
1687,16050.0,45.0,9.0,5,0,0,5329.0,Veracruz
1688,4597.0,35.0,11.0,2,0,0,423.0,Culiacán
1689,4317.0,43.0,13.0,4,1,1,1677.0,Chilpancingo
1690,17439.0,53.0,7.0,3,1,0,2416.0,Guadalajara
1691,10097.0,56.0,7.0,6,1,1,2601.0,Aguascalientes
1692,8828.0,36.0,9.0,5,1,0,1774.0,Toluca
1693,13884.0,34.0,11.0,4,1,1,4084.0,Villahermosa
1694,11322.0,31.0,5.0,5,0,0,4383.0,Colima
1695,10818.0,61.0,7.0,3,1,0,2347.0,Querétaro
1696,12207.0,44.0,16.0,4,1,1,3970.0,León
1697,4322.0,45.0,13.0,2,1,0,1164.0,Veracruz
